"","pID","age","mass","height","hand","velo_max","velo_min","throw","velo","elb_var","shldr_ir","elb_var_max","shldr_ir_max","elb_var_min","shldr_ir_min"
"916","p26",25,206,73,"R",82.1,32.1,18,69.9,46.512596,58.817941,61.569264,75.872989,6.941413,13.85806
"917","p26",25,206,73,"R",82.1,32.1,19,70.7,46.991014,57.96643,61.569264,75.872989,6.941413,13.85806
"918","p26",25,206,73,"R",82.1,32.1,20,72.4,49.144662,61.887478,61.569264,75.872989,6.941413,13.85806
"919","p26",25,206,73,"R",82.1,32.1,21,75.7,52.170208,64.289138,61.569264,75.872989,6.941413,13.85806
"920","p26",25,206,73,"R",82.1,32.1,22,73.8,51.826153,65.387758,61.569264,75.872989,6.941413,13.85806
"921","p26",25,206,73,"R",82.1,32.1,23,75.9,52.652207,66.032982,61.569264,75.872989,6.941413,13.85806
"922","p26",25,206,73,"R",82.1,32.1,24,77.2,54.317499,67.129556,61.569264,75.872989,6.941413,13.85806
"923","p26",25,206,73,"R",82.1,32.1,25,77.6,54.218476,66.840179,61.569264,75.872989,6.941413,13.85806
"924","p26",25,206,73,"R",82.1,32.1,26,76.9,54.099333,65.959114,61.569264,75.872989,6.941413,13.85806
"925","p26",25,206,73,"R",82.1,32.1,27,76.2,53.100062,67.829922,61.569264,75.872989,6.941413,13.85806
"926","p26",25,206,73,"R",82.1,32.1,28,72.7,46.844989,60.420189,61.569264,75.872989,6.941413,13.85806
"927","p26",25,206,73,"R",82.1,32.1,29,67.3,40.405081,55.240479,61.569264,75.872989,6.941413,13.85806
"928","p26",25,206,73,"R",82.1,32.1,30,74.3,50.437554,64.608416,61.569264,75.872989,6.941413,13.85806
"929","p26",25,206,73,"R",82.1,32.1,31,73.1,47.842955,62.146586,61.569264,75.872989,6.941413,13.85806
"930","p26",25,206,73,"R",82.1,32.1,32,76.3,51.707542,65.937084,61.569264,75.872989,6.941413,13.85806
"931","p26",25,206,73,"R",82.1,32.1,33,80.8,60.47519,75.872989,61.569264,75.872989,6.941413,13.85806
"932","p26",25,206,73,"R",82.1,32.1,34,81.5,60.2627,74.086413,61.569264,75.872989,6.941413,13.85806
"933","p26",25,206,73,"R",82.1,32.1,35,81.6,61.569264,73.958564,61.569264,75.872989,6.941413,13.85806
"934","p26",25,206,73,"R",82.1,32.1,36,82.1,61.355833,75.735349,61.569264,75.872989,6.941413,13.85806
"935","p27",20,176.8,70,"L",77.9,33.3,1,33.3,10.938404,15.812829,53.868522,64.275474,10.938404,15.812829
"936","p27",20,176.8,70,"L",77.9,33.3,2,37.5,12.102678,18.473257,53.868522,64.275474,10.938404,15.812829
"937","p27",20,176.8,70,"L",77.9,33.3,3,39.9,12.668589,19.747056,53.868522,64.275474,10.938404,15.812829
"938","p27",20,176.8,70,"L",77.9,33.3,4,47.8,19.821247,25.618975,53.868522,64.275474,10.938404,15.812829
"939","p27",20,176.8,70,"L",77.9,33.3,5,50.5,22.791866,27.092237,53.868522,64.275474,10.938404,15.812829
"940","p27",20,176.8,70,"L",77.9,33.3,6,50.6,23.427903,27.128587,53.868522,64.275474,10.938404,15.812829
"941","p27",20,176.8,70,"L",77.9,33.3,7,61.8,32.327991,38.316443,53.868522,64.275474,10.938404,15.812829
"942","p27",20,176.8,70,"L",77.9,33.3,8,58.6,28.5117,33.754283,53.868522,64.275474,10.938404,15.812829
"943","p27",20,176.8,70,"L",77.9,33.3,9,71.8,41.352743,53.369862,53.868522,64.275474,10.938404,15.812829
"944","p27",20,176.8,70,"L",77.9,33.3,10,71.6,41.408763,51.348958,53.868522,64.275474,10.938404,15.812829
"945","p27",20,176.8,70,"L",77.9,33.3,11,72.5,42.648189,53.85774,53.868522,64.275474,10.938404,15.812829
"946","p27",20,176.8,70,"L",77.9,33.3,12,72.5,41.495265,53.949721,53.868522,64.275474,10.938404,15.812829
"947","p27",20,176.8,70,"L",77.9,33.3,13,74.1,45.347988,56.737001,53.868522,64.275474,10.938404,15.812829
"948","p27",20,176.8,70,"L",77.9,33.3,14,74.1,45.723176,56.367189,53.868522,64.275474,10.938404,15.812829
"949","p27",20,176.8,70,"L",77.9,33.3,15,72.1,42.318874,52.73176,53.868522,64.275474,10.938404,15.812829
"950","p27",20,176.8,70,"L",77.9,33.3,16,73.8,45.244483,57.26595,53.868522,64.275474,10.938404,15.812829
"951","p27",20,176.8,70,"L",77.9,33.3,17,73,43.193454,55.692189,53.868522,64.275474,10.938404,15.812829
"952","p27",20,176.8,70,"L",77.9,33.3,18,70.6,39.71055,51.597791,53.868522,64.275474,10.938404,15.812829
"953","p27",20,176.8,70,"L",77.9,33.3,19,75.1,43.811657,55.941361,53.868522,64.275474,10.938404,15.812829
"954","p27",20,176.8,70,"L",77.9,33.3,20,74.4,45.360324,56.859275,53.868522,64.275474,10.938404,15.812829
"955","p27",20,176.8,70,"L",77.9,33.3,21,74.3,45.309665,55.995555,53.868522,64.275474,10.938404,15.812829
"956","p27",20,176.8,70,"L",77.9,33.3,22,73.5,45.218421,54.928785,53.868522,64.275474,10.938404,15.812829
"957","p27",20,176.8,70,"L",77.9,33.3,23,77.5,52.396342,62.981555,53.868522,64.275474,10.938404,15.812829
"958","p27",20,176.8,70,"L",77.9,33.3,24,77.9,53.868522,64.275474,53.868522,64.275474,10.938404,15.812829
"959","p28",20,213.6,74,"R",83.1,53.6,1,NA,28.921345,32.01699,81.853711,85.956076,28.921345,32.01699
"960","p28",20,213.6,74,"R",83.1,53.6,2,53.6,37.869946,41.389737,81.853711,85.956076,28.921345,32.01699
"961","p28",20,213.6,74,"R",83.1,53.6,3,55.9,38.391415,44.36796,81.853711,85.956076,28.921345,32.01699
"962","p28",20,213.6,74,"R",83.1,53.6,4,58.3,43.117823,50.164248,81.853711,85.956076,28.921345,32.01699
"963","p28",20,213.6,74,"R",83.1,53.6,5,57.1,40.654362,47.257253,81.853711,85.956076,28.921345,32.01699
"964","p28",20,213.6,74,"R",83.1,53.6,6,58.9,44.135496,52.957988,81.853711,85.956076,28.921345,32.01699
"965","p28",20,213.6,74,"R",83.1,53.6,7,58.7,42.164537,48.328577,81.853711,85.956076,28.921345,32.01699
"966","p28",20,213.6,74,"R",83.1,53.6,8,60.2,44.035262,51.816474,81.853711,85.956076,28.921345,32.01699
"967","p28",20,213.6,74,"R",83.1,53.6,9,61.6,46.854064,54.807562,81.853711,85.956076,28.921345,32.01699
"968","p28",20,213.6,74,"R",83.1,53.6,10,61.4,46.773378,54.655523,81.853711,85.956076,28.921345,32.01699
"969","p28",20,213.6,74,"R",83.1,53.6,11,63.4,48.412428,58.297914,81.853711,85.956076,28.921345,32.01699
"970","p28",20,213.6,74,"R",83.1,53.6,12,66,47.452769,56.982558,81.853711,85.956076,28.921345,32.01699
"971","p28",20,213.6,74,"R",83.1,53.6,13,65.9,50.248549,59.716353,81.853711,85.956076,28.921345,32.01699
"972","p28",20,213.6,74,"R",83.1,53.6,14,66.9,51.374622,62.125275,81.853711,85.956076,28.921345,32.01699
"973","p28",20,213.6,74,"R",83.1,53.6,15,65,50.366921,60.016098,81.853711,85.956076,28.921345,32.01699
"974","p28",20,213.6,74,"R",83.1,53.6,16,65.1,49.458651,57.711797,81.853711,85.956076,28.921345,32.01699
"975","p28",20,213.6,74,"R",83.1,53.6,17,64.8,47.113946,56.997272,81.853711,85.956076,28.921345,32.01699
"976","p28",20,213.6,74,"R",83.1,53.6,18,65.8,50.019336,60.004696,81.853711,85.956076,28.921345,32.01699
"977","p28",20,213.6,74,"R",83.1,53.6,19,69.3,54.913928,64.091785,81.853711,85.956076,28.921345,32.01699
"978","p28",20,213.6,74,"R",83.1,53.6,20,72.1,60.704854,69.976672,81.853711,85.956076,28.921345,32.01699
"979","p28",20,213.6,74,"R",83.1,53.6,21,72.5,63.402488,70.450198,81.853711,85.956076,28.921345,32.01699
"980","p28",20,213.6,74,"R",83.1,53.6,22,71.4,60.211701,68.609777,81.853711,85.956076,28.921345,32.01699
"981","p28",20,213.6,74,"R",83.1,53.6,23,73.6,64.070246,71.098877,81.853711,85.956076,28.921345,32.01699
"982","p28",20,213.6,74,"R",83.1,53.6,24,73.3,59.462657,65.631697,81.853711,85.956076,28.921345,32.01699
"983","p28",20,213.6,74,"R",83.1,53.6,25,74.8,62.337591,69.30997,81.853711,85.956076,28.921345,32.01699
"984","p28",20,213.6,74,"R",83.1,53.6,26,75.4,60.493443,69.808319,81.853711,85.956076,28.921345,32.01699
"985","p28",20,213.6,74,"R",83.1,53.6,27,77.6,73.204199,82.098195,81.853711,85.956076,28.921345,32.01699
"986","p28",20,213.6,74,"R",83.1,53.6,28,76.7,71.12425,79.380875,81.853711,85.956076,28.921345,32.01699
"987","p28",20,213.6,74,"R",83.1,53.6,29,78.8,65.643535,75.332462,81.853711,85.956076,28.921345,32.01699
"988","p28",20,213.6,74,"R",83.1,53.6,30,77.4,61.645037,70.095575,81.853711,85.956076,28.921345,32.01699
"989","p28",20,213.6,74,"R",83.1,53.6,31,77.7,73.898941,79.407913,81.853711,85.956076,28.921345,32.01699
"990","p28",20,213.6,74,"R",83.1,53.6,32,78,75.149866,84.13252,81.853711,85.956076,28.921345,32.01699
"991","p28",20,213.6,74,"R",83.1,53.6,33,78.5,72.674479,81.770954,81.853711,85.956076,28.921345,32.01699
"992","p28",20,213.6,74,"R",83.1,53.6,34,76.7,72.927045,83.553723,81.853711,85.956076,28.921345,32.01699
"993","p28",20,213.6,74,"R",83.1,53.6,35,78,74.130107,82.552495,81.853711,85.956076,28.921345,32.01699
"994","p28",20,213.6,74,"R",83.1,53.6,36,78.6,71.07096,76.756735,81.853711,85.956076,28.921345,32.01699
"995","p28",20,213.6,74,"R",83.1,53.6,37,80,65.691641,75.980342,81.853711,85.956076,28.921345,32.01699
"996","p28",20,213.6,74,"R",83.1,53.6,38,80.3,73.10874,79.264802,81.853711,85.956076,28.921345,32.01699
"997","p28",20,213.6,74,"R",83.1,53.6,39,79.1,74.592831,81.024157,81.853711,85.956076,28.921345,32.01699
"998","p28",20,213.6,74,"R",83.1,53.6,40,83.1,81.853711,85.956076,81.853711,85.956076,28.921345,32.01699
"999","p28",20,213.6,74,"R",83.1,53.6,41,81.7,79.714948,84.277038,81.853711,85.956076,28.921345,32.01699
"1000","p29",23,183,72,"R",82.6,53.5,1,53.5,30.214811,39.52742,65.437168,79.664564,30.214811,39.52742
"1001","p29",23,183,72,"R",82.6,53.5,2,61.6,38.376422,48.805124,65.437168,79.664564,30.214811,39.52742
"1002","p29",23,183,72,"R",82.6,53.5,3,63.6,39.35113,48.706289,65.437168,79.664564,30.214811,39.52742
"1003","p29",23,183,72,"R",82.6,53.5,4,61,37.729852,47.044797,65.437168,79.664564,30.214811,39.52742
"1004","p29",23,183,72,"R",82.6,53.5,5,66.1,40.778724,51.522561,65.437168,79.664564,30.214811,39.52742
"1005","p29",23,183,72,"R",82.6,53.5,6,65.6,42.874663,52.977712,65.437168,79.664564,30.214811,39.52742
"1006","p29",23,183,72,"R",82.6,53.5,7,62.1,38.078079,48.401027,65.437168,79.664564,30.214811,39.52742
"1007","p29",23,183,72,"R",82.6,53.5,8,69,45.566049,55.408609,65.437168,79.664564,30.214811,39.52742
"1008","p29",23,183,72,"R",82.6,53.5,9,62,37.966988,48.159524,65.437168,79.664564,30.214811,39.52742
"1009","p29",23,183,72,"R",82.6,53.5,10,64.4,40.298715,51.446473,65.437168,79.664564,30.214811,39.52742
"1010","p29",23,183,72,"R",82.6,53.5,11,68.1,44.708971,56.070968,65.437168,79.664564,30.214811,39.52742
"1011","p29",23,183,72,"R",82.6,53.5,12,70.3,46.775754,57.996487,65.437168,79.664564,30.214811,39.52742
"1012","p29",23,183,72,"R",82.6,53.5,13,62.6,37.567855,48.18391,65.437168,79.664564,30.214811,39.52742
"1013","p29",23,183,72,"R",82.6,53.5,14,68.5,43.987787,55.451842,65.437168,79.664564,30.214811,39.52742
"1014","p29",23,183,72,"R",82.6,53.5,15,69.8,46.396408,58.879361,65.437168,79.664564,30.214811,39.52742
"1015","p29",23,183,72,"R",82.6,53.5,16,72.2,52.166451,64.54654,65.437168,79.664564,30.214811,39.52742
"1016","p29",23,183,72,"R",82.6,53.5,17,72.8,52.616175,63.839113,65.437168,79.664564,30.214811,39.52742
"1017","p29",23,183,72,"R",82.6,53.5,18,76.6,58.635665,69.411105,65.437168,79.664564,30.214811,39.52742
"1018","p29",23,183,72,"R",82.6,53.5,19,76.9,58.212778,68.945145,65.437168,79.664564,30.214811,39.52742
"1019","p29",23,183,72,"R",82.6,53.5,20,78.3,59.879016,71.751786,65.437168,79.664564,30.214811,39.52742
"1020","p29",23,183,72,"R",82.6,53.5,21,78.3,59.411706,71.580792,65.437168,79.664564,30.214811,39.52742
"1021","p29",23,183,72,"R",82.6,53.5,22,78.9,61.014488,73.405531,65.437168,79.664564,30.214811,39.52742
"1022","p29",23,183,72,"R",82.6,53.5,23,77.8,61.363782,72.632893,65.437168,79.664564,30.214811,39.52742
"1023","p29",23,183,72,"R",82.6,53.5,24,78,59.446338,70.619699,65.437168,79.664564,30.214811,39.52742
"1024","p29",23,183,72,"R",82.6,53.5,25,82.6,65.358891,79.664564,65.437168,79.664564,30.214811,39.52742
"1025","p29",23,183,72,"R",82.6,53.5,26,80.3,62.321562,75.588102,65.437168,79.664564,30.214811,39.52742
"1026","p29",23,183,72,"R",82.6,53.5,27,82.6,65.437168,78.474908,65.437168,79.664564,30.214811,39.52742
"1027","p29",23,183,72,"R",82.6,53.5,28,81.3,65.255557,76.791322,65.437168,79.664564,30.214811,39.52742
"1028","p30",22,183.2,73,"R",82.3,37.1,1,NA,28.588266,35.483336,53.067649,59.803868,12.054552,14.295026
"1029","p30",22,183.2,73,"R",82.3,37.1,2,67.8,33.191201,39.395791,53.067649,59.803868,12.054552,14.295026
"1030","p30",22,183.2,73,"R",82.3,37.1,3,38.9,13.046537,15.664672,53.067649,59.803868,12.054552,14.295026
"1031","p30",22,183.2,73,"R",82.3,37.1,4,37.1,12.054552,14.295026,53.067649,59.803868,12.054552,14.295026
"1032","p30",22,183.2,73,"R",82.3,37.1,5,56,21.589245,27.676609,53.067649,59.803868,12.054552,14.295026
"1033","p30",22,183.2,73,"R",82.3,37.1,6,60.6,22.348888,27.465768,53.067649,59.803868,12.054552,14.295026
"1034","p30",22,183.2,73,"R",82.3,37.1,7,58.1,24.189676,30.7641,53.067649,59.803868,12.054552,14.295026
"1035","p30",22,183.2,73,"R",82.3,37.1,8,61.2,26.202172,33.632733,53.067649,59.803868,12.054552,14.295026
"1036","p30",22,183.2,73,"R",82.3,37.1,9,67.1,32.125198,39.599869,53.067649,59.803868,12.054552,14.295026
"1037","p30",22,183.2,73,"R",82.3,37.1,10,67.9,32.522392,41.2829,53.067649,59.803868,12.054552,14.295026
"1038","p30",22,183.2,73,"R",82.3,37.1,11,64,29.372737,36.728086,53.067649,59.803868,12.054552,14.295026
"1039","p30",22,183.2,73,"R",82.3,37.1,12,70.4,36.232133,42.747426,53.067649,59.803868,12.054552,14.295026
"1040","p30",22,183.2,73,"R",82.3,37.1,13,71.8,36.428547,44.536065,53.067649,59.803868,12.054552,14.295026
"1041","p30",22,183.2,73,"R",82.3,37.1,14,73.6,39.573971,46.766277,53.067649,59.803868,12.054552,14.295026
"1042","p30",22,183.2,73,"R",82.3,37.1,15,72.9,37.981276,44.559111,53.067649,59.803868,12.054552,14.295026
"1043","p30",22,183.2,73,"R",82.3,37.1,16,76.8,42.166168,48.673058,53.067649,59.803868,12.054552,14.295026
"1044","p30",22,183.2,73,"R",82.3,37.1,17,76.4,43.042671,49.450774,53.067649,59.803868,12.054552,14.295026
"1045","p30",22,183.2,73,"R",82.3,37.1,18,78.8,45.979299,52.310098,53.067649,59.803868,12.054552,14.295026
"1046","p30",22,183.2,73,"R",82.3,37.1,19,77.7,45.465137,52.283376,53.067649,59.803868,12.054552,14.295026
"1047","p30",22,183.2,73,"R",82.3,37.1,20,78.7,48.221873,55.744823,53.067649,59.803868,12.054552,14.295026
"1048","p30",22,183.2,73,"R",82.3,37.1,21,77.8,44.329342,51.050168,53.067649,59.803868,12.054552,14.295026
"1049","p30",22,183.2,73,"R",82.3,37.1,22,79.1,47.361228,54.61925,53.067649,59.803868,12.054552,14.295026
"1050","p30",22,183.2,73,"R",82.3,37.1,23,80.8,48.328372,53.535567,53.067649,59.803868,12.054552,14.295026
"1051","p30",22,183.2,73,"R",82.3,37.1,24,81.4,49.935913,54.988628,53.067649,59.803868,12.054552,14.295026
"1052","p30",22,183.2,73,"R",82.3,37.1,25,81.7,49.89304,56.716761,53.067649,59.803868,12.054552,14.295026
"1053","p30",22,183.2,73,"R",82.3,37.1,26,82.3,53.067649,59.803868,53.067649,59.803868,12.054552,14.295026
"1054","p30",22,183.2,73,"R",82.3,37.1,27,82.1,51.082688,56.553693,53.067649,59.803868,12.054552,14.295026
"1055","p31",21,198.6,77,"R",76.3,31.6,1,31.6,9.538679,14.435299,68.96977,69.959693,9.538679,14.435299
"1056","p31",21,198.6,77,"R",76.3,31.6,2,34.4,14.384274,17.112839,68.96977,69.959693,9.538679,14.435299
"1057","p31",21,198.6,77,"R",76.3,31.6,3,39.2,16.4231,20.636274,68.96977,69.959693,9.538679,14.435299
"1058","p31",21,198.6,77,"R",76.3,31.6,4,42.8,20.909937,24.166062,68.96977,69.959693,9.538679,14.435299
"1059","p31",21,198.6,77,"R",76.3,31.6,5,44.3,27.796141,25.739902,68.96977,69.959693,9.538679,14.435299
"1060","p31",21,198.6,77,"R",76.3,31.6,6,45.4,26.867115,25.952113,68.96977,69.959693,9.538679,14.435299
"1061","p31",21,198.6,77,"R",76.3,31.6,7,47.2,33.02681,28.716609,68.96977,69.959693,9.538679,14.435299
"1062","p31",21,198.6,77,"R",76.3,31.6,8,51.3,36.653869,31.884896,68.96977,69.959693,9.538679,14.435299
"1063","p31",21,198.6,77,"R",76.3,31.6,9,51.9,38.288125,34.297055,68.96977,69.959693,9.538679,14.435299
"1064","p31",21,198.6,77,"R",76.3,31.6,10,53.9,42.071378,36.7267,68.96977,69.959693,9.538679,14.435299
"1065","p31",21,198.6,77,"R",76.3,31.6,11,53.8,37.478565,34.576876,68.96977,69.959693,9.538679,14.435299
"1066","p31",21,198.6,77,"R",76.3,31.6,12,55.9,40.237373,39.616486,68.96977,69.959693,9.538679,14.435299
"1067","p31",21,198.6,77,"R",76.3,31.6,13,58.8,42.952559,40.127245,68.96977,69.959693,9.538679,14.435299
"1068","p31",21,198.6,77,"R",76.3,31.6,14,58.8,43.956439,39.975868,68.96977,69.959693,9.538679,14.435299
"1069","p31",21,198.6,77,"R",76.3,31.6,15,60.6,43.224333,43.169884,68.96977,69.959693,9.538679,14.435299
"1070","p31",21,198.6,77,"R",76.3,31.6,16,55.9,40.559992,37.840766,68.96977,69.959693,9.538679,14.435299
"1071","p31",21,198.6,77,"R",76.3,31.6,17,60.4,44.848104,44.264123,68.96977,69.959693,9.538679,14.435299
"1072","p31",21,198.6,77,"R",76.3,31.6,18,65.2,49.200367,48.781929,68.96977,69.959693,9.538679,14.435299
"1073","p31",21,198.6,77,"R",76.3,31.6,19,64.4,49.149772,50.448082,68.96977,69.959693,9.538679,14.435299
"1074","p31",21,198.6,77,"R",76.3,31.6,20,61.8,46.934705,46.331796,68.96977,69.959693,9.538679,14.435299
"1075","p31",21,198.6,77,"R",76.3,31.6,21,66.4,51.904682,50.579785,68.96977,69.959693,9.538679,14.435299
"1076","p31",21,198.6,77,"R",76.3,31.6,22,67.1,53.148876,52.589495,68.96977,69.959693,9.538679,14.435299
"1077","p31",21,198.6,77,"R",76.3,31.6,23,67.4,52.834295,53.495252,68.96977,69.959693,9.538679,14.435299
"1078","p31",21,198.6,77,"R",76.3,31.6,24,68,53.272451,54.474586,68.96977,69.959693,9.538679,14.435299
"1079","p31",21,198.6,77,"R",76.3,31.6,25,69.9,53.576506,55.323185,68.96977,69.959693,9.538679,14.435299
"1080","p31",21,198.6,77,"R",76.3,31.6,26,68,51.515613,53.498891,68.96977,69.959693,9.538679,14.435299
"1081","p31",21,198.6,77,"R",76.3,31.6,27,69.4,55.924942,58.194515,68.96977,69.959693,9.538679,14.435299
"1082","p31",21,198.6,77,"R",76.3,31.6,28,69.4,55.914983,57.198212,68.96977,69.959693,9.538679,14.435299
"1083","p31",21,198.6,77,"R",76.3,31.6,29,70.9,54.026779,57.608274,68.96977,69.959693,9.538679,14.435299
"1084","p31",21,198.6,77,"R",76.3,31.6,30,69.8,55.712416,58.425925,68.96977,69.959693,9.538679,14.435299
"1085","p31",21,198.6,77,"R",76.3,31.6,31,69.2,55.13368,60.099693,68.96977,69.959693,9.538679,14.435299
"1086","p31",21,198.6,77,"R",76.3,31.6,32,69.6,55.893512,57.323474,68.96977,69.959693,9.538679,14.435299
"1087","p31",21,198.6,77,"R",76.3,31.6,33,72.4,57.253784,60.387783,68.96977,69.959693,9.538679,14.435299
"1088","p31",21,198.6,77,"R",76.3,31.6,34,71.6,55.952805,60.206316,68.96977,69.959693,9.538679,14.435299
"1089","p31",21,198.6,77,"R",76.3,31.6,35,72.5,55.51308,54.357908,68.96977,69.959693,9.538679,14.435299
"1090","p31",21,198.6,77,"R",76.3,31.6,36,72.5,58.214382,63.358042,68.96977,69.959693,9.538679,14.435299
"1091","p31",21,198.6,77,"R",76.3,31.6,37,72.6,56.436021,63.361736,68.96977,69.959693,9.538679,14.435299
"1092","p31",21,198.6,77,"R",76.3,31.6,38,73.9,59.737018,65.606753,68.96977,69.959693,9.538679,14.435299
"1093","p31",21,198.6,77,"R",76.3,31.6,39,71.8,57.948392,61.743763,68.96977,69.959693,9.538679,14.435299
"1094","p31",21,198.6,77,"R",76.3,31.6,40,69.9,54.847617,58.73259,68.96977,69.959693,9.538679,14.435299
"1095","p31",21,198.6,77,"R",76.3,31.6,41,72.7,58.869545,63.317489,68.96977,69.959693,9.538679,14.435299
"1096","p31",21,198.6,77,"R",76.3,31.6,42,72.8,56.034437,63.278863,68.96977,69.959693,9.538679,14.435299
"1097","p31",21,198.6,77,"R",76.3,31.6,43,73.1,60.195951,65.902739,68.96977,69.959693,9.538679,14.435299
"1098","p31",21,198.6,77,"R",76.3,31.6,44,74.4,59.287333,64.76255,68.96977,69.959693,9.538679,14.435299
"1099","p31",21,198.6,77,"R",76.3,31.6,45,74.3,61.223702,65.807153,68.96977,69.959693,9.538679,14.435299
"1100","p31",21,198.6,77,"R",76.3,31.6,46,76.3,65.767622,69.959693,68.96977,69.959693,9.538679,14.435299
"1101","p31",21,198.6,77,"R",76.3,31.6,47,75.7,68.96977,68.375224,68.96977,69.959693,9.538679,14.435299
"1102","p32",20,188.2,74,"R",77.9,44.1,1,44.1,22.034166,22.496991,54.711841,74.753488,22.034166,22.496991
"1103","p32",20,188.2,74,"R",77.9,44.1,2,49.6,27.466211,28.384797,54.711841,74.753488,22.034166,22.496991
"1104","p32",20,188.2,74,"R",77.9,44.1,3,55.2,30.040514,34.310715,54.711841,74.753488,22.034166,22.496991
"1105","p32",20,188.2,74,"R",77.9,44.1,4,55.9,29.873304,35.102507,54.711841,74.753488,22.034166,22.496991
"1106","p32",20,188.2,74,"R",77.9,44.1,5,61.6,31.065503,43.014235,54.711841,74.753488,22.034166,22.496991
"1107","p32",20,188.2,74,"R",77.9,44.1,6,60.8,29.662007,42.302665,54.711841,74.753488,22.034166,22.496991
"1108","p32",20,188.2,74,"R",77.9,44.1,7,65.3,34.653486,44.957048,54.711841,74.753488,22.034166,22.496991
"1109","p32",20,188.2,74,"R",77.9,44.1,8,66.9,35.101926,52.886134,54.711841,74.753488,22.034166,22.496991
"1110","p32",20,188.2,74,"R",77.9,44.1,9,67.4,34.771049,50.229232,54.711841,74.753488,22.034166,22.496991
"1111","p32",20,188.2,74,"R",77.9,44.1,10,72.6,41.262658,57.986058,54.711841,74.753488,22.034166,22.496991
"1112","p32",20,188.2,74,"R",77.9,44.1,11,71.9,41.644442,57.554455,54.711841,74.753488,22.034166,22.496991
"1113","p32",20,188.2,74,"R",77.9,44.1,12,74,42.99717,57.405907,54.711841,74.753488,22.034166,22.496991
"1114","p32",20,188.2,74,"R",77.9,44.1,13,74.2,43.161382,62.328175,54.711841,74.753488,22.034166,22.496991
"1115","p32",20,188.2,74,"R",77.9,44.1,14,74.3,43.606939,57.835095,54.711841,74.753488,22.034166,22.496991
"1116","p32",20,188.2,74,"R",77.9,44.1,15,75.8,42.715836,63.92403,54.711841,74.753488,22.034166,22.496991
"1117","p32",20,188.2,74,"R",77.9,44.1,16,75.6,46.699191,62.118779,54.711841,74.753488,22.034166,22.496991
"1118","p32",20,188.2,74,"R",77.9,44.1,17,75.2,46.242928,63.920974,54.711841,74.753488,22.034166,22.496991
"1119","p32",20,188.2,74,"R",77.9,44.1,18,74.9,45.353868,63.987349,54.711841,74.753488,22.034166,22.496991
"1120","p32",20,188.2,74,"R",77.9,44.1,19,76.6,47.582185,67.042807,54.711841,74.753488,22.034166,22.496991
"1121","p32",20,188.2,74,"R",77.9,44.1,20,77,48.497967,63.910456,54.711841,74.753488,22.034166,22.496991
"1122","p32",20,188.2,74,"R",77.9,44.1,21,77.8,48.339426,68.893822,54.711841,74.753488,22.034166,22.496991
"1123","p32",20,188.2,74,"R",77.9,44.1,22,77.9,47.996234,65.973947,54.711841,74.753488,22.034166,22.496991
"1124","p32",20,188.2,74,"R",77.9,44.1,23,77.3,48.9422,71.353876,54.711841,74.753488,22.034166,22.496991
"1125","p32",20,188.2,74,"R",77.9,44.1,24,77.4,51.252381,67.69409,54.711841,74.753488,22.034166,22.496991
"1126","p32",20,188.2,74,"R",77.9,44.1,25,77.1,47.862983,70.890848,54.711841,74.753488,22.034166,22.496991
"1127","p32",20,188.2,74,"R",77.9,44.1,26,76.8,49.492737,64.859591,54.711841,74.753488,22.034166,22.496991
"1128","p32",20,188.2,74,"R",77.9,44.1,27,77.6,50.651098,64.491513,54.711841,74.753488,22.034166,22.496991
"1129","p32",20,188.2,74,"R",77.9,44.1,28,75.7,48.573687,63.441901,54.711841,74.753488,22.034166,22.496991
"1130","p32",20,188.2,74,"R",77.9,44.1,29,76.2,49.528793,67.230458,54.711841,74.753488,22.034166,22.496991
"1131","p32",20,188.2,74,"R",77.9,44.1,30,77.4,48.422911,70.86113,54.711841,74.753488,22.034166,22.496991
"1132","p32",20,188.2,74,"R",77.9,44.1,31,76.1,49.003619,70.898011,54.711841,74.753488,22.034166,22.496991
"1133","p32",20,188.2,74,"R",77.9,44.1,32,76,47.944677,69.009071,54.711841,74.753488,22.034166,22.496991
"1134","p32",20,188.2,74,"R",77.9,44.1,33,76.1,49.582344,68.491995,54.711841,74.753488,22.034166,22.496991
"1135","p32",20,188.2,74,"R",77.9,44.1,34,75.4,47.749906,70.931635,54.711841,74.753488,22.034166,22.496991
"1136","p32",20,188.2,74,"R",77.9,44.1,35,76.9,54.711841,74.753488,54.711841,74.753488,22.034166,22.496991
"1137","p32",20,188.2,74,"R",77.9,44.1,36,77.8,47.814817,73.167913,54.711841,74.753488,22.034166,22.496991
"1138","p33",22,176.6,72,"R",80.4,41.2,1,41.2,14.680275,16.82651,79.002756,96.851185,14.680275,16.128442
"1139","p33",22,176.6,72,"R",80.4,41.2,2,44.4,20.973173,16.128442,79.002756,96.851185,14.680275,16.128442
"1140","p33",22,176.6,72,"R",80.4,41.2,3,44.4,21.799588,16.813249,79.002756,96.851185,14.680275,16.128442
"1141","p33",22,176.6,72,"R",80.4,41.2,4,45.2,22.296014,18.139666,79.002756,96.851185,14.680275,16.128442
"1142","p33",22,176.6,72,"R",80.4,41.2,5,47.3,23.027004,19.773751,79.002756,96.851185,14.680275,16.128442
"1143","p33",22,176.6,72,"R",80.4,41.2,6,47.1,22.45469,18.264358,79.002756,96.851185,14.680275,16.128442
