"","pID","age","mass","height","hand","velo_max","velo_min","throw","velo","max_elb_var","max_shldr_ir"
"1035","p30",22,183.2,73,"R",82.3,37.1,8,61.2,26.202172,33.632733
"1036","p30",22,183.2,73,"R",82.3,37.1,9,67.1,32.125198,39.599869
"1037","p30",22,183.2,73,"R",82.3,37.1,10,67.9,32.522392,41.2829
"1038","p30",22,183.2,73,"R",82.3,37.1,11,64,29.372737,36.728086
"1039","p30",22,183.2,73,"R",82.3,37.1,12,70.4,36.232133,42.747426
"1040","p30",22,183.2,73,"R",82.3,37.1,13,71.8,36.428547,44.536065
"1041","p30",22,183.2,73,"R",82.3,37.1,14,73.6,39.573971,46.766277
"1042","p30",22,183.2,73,"R",82.3,37.1,15,72.9,37.981276,44.559111
"1043","p30",22,183.2,73,"R",82.3,37.1,16,76.8,42.166168,48.673058
"1044","p30",22,183.2,73,"R",82.3,37.1,17,76.4,43.042671,49.450774
"1045","p30",22,183.2,73,"R",82.3,37.1,18,78.8,45.979299,52.310098
"1046","p30",22,183.2,73,"R",82.3,37.1,19,77.7,45.465137,52.283376
"1047","p30",22,183.2,73,"R",82.3,37.1,20,78.7,48.221873,55.744823
"1048","p30",22,183.2,73,"R",82.3,37.1,21,77.8,44.329342,51.050168
"1049","p30",22,183.2,73,"R",82.3,37.1,22,79.1,47.361228,54.61925
"1050","p30",22,183.2,73,"R",82.3,37.1,23,80.8,48.328372,53.535567
"1051","p30",22,183.2,73,"R",82.3,37.1,24,81.4,49.935913,54.988628
"1052","p30",22,183.2,73,"R",82.3,37.1,25,81.7,49.89304,56.716761
"1053","p30",22,183.2,73,"R",82.3,37.1,26,82.3,53.067649,59.803868
"1054","p30",22,183.2,73,"R",82.3,37.1,27,82.1,51.082688,56.553693
"1055","p31",21,198.6,77,"R",76.3,31.6,1,31.6,9.538679,14.435299
"1056","p31",21,198.6,77,"R",76.3,31.6,2,34.4,14.384274,17.112839
"1057","p31",21,198.6,77,"R",76.3,31.6,3,39.2,16.4231,20.636274
"1058","p31",21,198.6,77,"R",76.3,31.6,4,42.8,20.909937,24.166062
"1059","p31",21,198.6,77,"R",76.3,31.6,5,44.3,27.796141,25.739902
"1060","p31",21,198.6,77,"R",76.3,31.6,6,45.4,26.867115,25.952113
"1061","p31",21,198.6,77,"R",76.3,31.6,7,47.2,33.02681,28.716609
"1062","p31",21,198.6,77,"R",76.3,31.6,8,51.3,36.653869,31.884896
"1063","p31",21,198.6,77,"R",76.3,31.6,9,51.9,38.288125,34.297055
"1064","p31",21,198.6,77,"R",76.3,31.6,10,53.9,42.071378,36.7267
"1065","p31",21,198.6,77,"R",76.3,31.6,11,53.8,37.478565,34.576876
"1066","p31",21,198.6,77,"R",76.3,31.6,12,55.9,40.237373,39.616486
"1067","p31",21,198.6,77,"R",76.3,31.6,13,58.8,42.952559,40.127245
"1068","p31",21,198.6,77,"R",76.3,31.6,14,58.8,43.956439,39.975868
"1069","p31",21,198.6,77,"R",76.3,31.6,15,60.6,43.224333,43.169884
"1070","p31",21,198.6,77,"R",76.3,31.6,16,55.9,40.559992,37.840766
"1071","p31",21,198.6,77,"R",76.3,31.6,17,60.4,44.848104,44.264123
"1072","p31",21,198.6,77,"R",76.3,31.6,18,65.2,49.200367,48.781929
"1073","p31",21,198.6,77,"R",76.3,31.6,19,64.4,49.149772,50.448082
"1074","p31",21,198.6,77,"R",76.3,31.6,20,61.8,46.934705,46.331796
"1075","p31",21,198.6,77,"R",76.3,31.6,21,66.4,51.904682,50.579785
"1076","p31",21,198.6,77,"R",76.3,31.6,22,67.1,53.148876,52.589495
"1077","p31",21,198.6,77,"R",76.3,31.6,23,67.4,52.834295,53.495252
"1078","p31",21,198.6,77,"R",76.3,31.6,24,68,53.272451,54.474586
"1079","p31",21,198.6,77,"R",76.3,31.6,25,69.9,53.576506,55.323185
"1080","p31",21,198.6,77,"R",76.3,31.6,26,68,51.515613,53.498891
"1081","p31",21,198.6,77,"R",76.3,31.6,27,69.4,55.924942,58.194515
"1082","p31",21,198.6,77,"R",76.3,31.6,28,69.4,55.914983,57.198212
"1083","p31",21,198.6,77,"R",76.3,31.6,29,70.9,54.026779,57.608274
"1084","p31",21,198.6,77,"R",76.3,31.6,30,69.8,55.712416,58.425925
"1085","p31",21,198.6,77,"R",76.3,31.6,31,69.2,55.13368,60.099693
"1086","p31",21,198.6,77,"R",76.3,31.6,32,69.6,55.893512,57.323474
"1087","p31",21,198.6,77,"R",76.3,31.6,33,72.4,57.253784,60.387783
"1088","p31",21,198.6,77,"R",76.3,31.6,34,71.6,55.952805,60.206316
"1089","p31",21,198.6,77,"R",76.3,31.6,35,72.5,55.51308,54.357908
"1090","p31",21,198.6,77,"R",76.3,31.6,36,72.5,58.214382,63.358042
"1091","p31",21,198.6,77,"R",76.3,31.6,37,72.6,56.436021,63.361736
"1092","p31",21,198.6,77,"R",76.3,31.6,38,73.9,59.737018,65.606753
"1093","p31",21,198.6,77,"R",76.3,31.6,39,71.8,57.948392,61.743763
"1094","p31",21,198.6,77,"R",76.3,31.6,40,69.9,54.847617,58.73259
"1095","p31",21,198.6,77,"R",76.3,31.6,41,72.7,58.869545,63.317489
"1096","p31",21,198.6,77,"R",76.3,31.6,42,72.8,56.034437,63.278863
"1097","p31",21,198.6,77,"R",76.3,31.6,43,73.1,60.195951,65.902739
"1098","p31",21,198.6,77,"R",76.3,31.6,44,74.4,59.287333,64.76255
"1099","p31",21,198.6,77,"R",76.3,31.6,45,74.3,61.223702,65.807153
"1100","p31",21,198.6,77,"R",76.3,31.6,46,76.3,65.767622,69.959693
"1101","p31",21,198.6,77,"R",76.3,31.6,47,75.7,68.96977,68.375224
"1102","p32",20,188.2,74,"R",77.9,44.1,1,44.1,22.034166,22.496991
"1103","p32",20,188.2,74,"R",77.9,44.1,2,49.6,27.466211,28.384797
"1104","p32",20,188.2,74,"R",77.9,44.1,3,55.2,30.040514,34.310715
"1105","p32",20,188.2,74,"R",77.9,44.1,4,55.9,29.873304,35.102507
"1106","p32",20,188.2,74,"R",77.9,44.1,5,61.6,31.065503,43.014235
"1107","p32",20,188.2,74,"R",77.9,44.1,6,60.8,29.662007,42.302665
"1108","p32",20,188.2,74,"R",77.9,44.1,7,65.3,34.653486,44.957048
"1109","p32",20,188.2,74,"R",77.9,44.1,8,66.9,35.101926,52.886134
"1110","p32",20,188.2,74,"R",77.9,44.1,9,67.4,34.771049,50.229232
"1111","p32",20,188.2,74,"R",77.9,44.1,10,72.6,41.262658,57.986058
"1112","p32",20,188.2,74,"R",77.9,44.1,11,71.9,41.644442,57.554455
"1113","p32",20,188.2,74,"R",77.9,44.1,12,74,42.99717,57.405907
"1114","p32",20,188.2,74,"R",77.9,44.1,13,74.2,43.161382,62.328175
"1115","p32",20,188.2,74,"R",77.9,44.1,14,74.3,43.606939,57.835095
"1116","p32",20,188.2,74,"R",77.9,44.1,15,75.8,42.715836,63.92403
"1117","p32",20,188.2,74,"R",77.9,44.1,16,75.6,46.699191,62.118779
"1118","p32",20,188.2,74,"R",77.9,44.1,17,75.2,46.242928,63.920974
"1119","p32",20,188.2,74,"R",77.9,44.1,18,74.9,45.353868,63.987349
"1120","p32",20,188.2,74,"R",77.9,44.1,19,76.6,47.582185,67.042807
"1121","p32",20,188.2,74,"R",77.9,44.1,20,77,48.497967,63.910456
"1122","p32",20,188.2,74,"R",77.9,44.1,21,77.8,48.339426,68.893822
"1123","p32",20,188.2,74,"R",77.9,44.1,22,77.9,47.996234,65.973947
"1124","p32",20,188.2,74,"R",77.9,44.1,23,77.3,48.9422,71.353876
"1125","p32",20,188.2,74,"R",77.9,44.1,24,77.4,51.252381,67.69409
"1126","p32",20,188.2,74,"R",77.9,44.1,25,77.1,47.862983,70.890848
"1127","p32",20,188.2,74,"R",77.9,44.1,26,76.8,49.492737,64.859591
"1128","p32",20,188.2,74,"R",77.9,44.1,27,77.6,50.651098,64.491513
"1129","p32",20,188.2,74,"R",77.9,44.1,28,75.7,48.573687,63.441901
"1130","p32",20,188.2,74,"R",77.9,44.1,29,76.2,49.528793,67.230458
"1131","p32",20,188.2,74,"R",77.9,44.1,30,77.4,48.422911,70.86113
"1132","p32",20,188.2,74,"R",77.9,44.1,31,76.1,49.003619,70.898011
"1133","p32",20,188.2,74,"R",77.9,44.1,32,76,47.944677,69.009071
"1134","p32",20,188.2,74,"R",77.9,44.1,33,76.1,49.582344,68.491995
"1135","p32",20,188.2,74,"R",77.9,44.1,34,75.4,47.749906,70.931635
"1136","p32",20,188.2,74,"R",77.9,44.1,35,76.9,54.711841,74.753488
"1137","p32",20,188.2,74,"R",77.9,44.1,36,77.8,47.814817,73.167913
"1138","p33",22,176.6,72,"R",80.4,41.2,1,41.2,14.680275,16.82651
"1139","p33",22,176.6,72,"R",80.4,41.2,2,44.4,20.973173,16.128442
"1140","p33",22,176.6,72,"R",80.4,41.2,3,44.4,21.799588,16.813249
"1141","p33",22,176.6,72,"R",80.4,41.2,4,45.2,22.296014,18.139666
"1142","p33",22,176.6,72,"R",80.4,41.2,5,47.3,23.027004,19.773751
"1143","p33",22,176.6,72,"R",80.4,41.2,6,47.1,22.45469,18.264358
"1144","p33",22,176.6,72,"R",80.4,41.2,7,48.8,24.361638,20.519627
"1145","p33",22,176.6,72,"R",80.4,41.2,8,49.8,25.424634,22.04406
"1146","p33",22,176.6,72,"R",80.4,41.2,9,48.7,23.651074,20.458989
"1147","p33",22,176.6,72,"R",80.4,41.2,10,51.3,26.073142,22.325294
"1148","p33",22,176.6,72,"R",80.4,41.2,11,54.4,28.232365,24.979755
"1149","p33",22,176.6,72,"R",80.4,41.2,12,55.9,29.850282,25.034158
"1150","p33",22,176.6,72,"R",80.4,41.2,13,65.2,43.36181,37.421098
"1151","p33",22,176.6,72,"R",80.4,41.2,14,64.6,38.982585,36.30868
"1152","p33",22,176.6,72,"R",80.4,41.2,15,68.8,39.765818,40.711324
"1153","p33",22,176.6,72,"R",80.4,41.2,16,69.8,39.021859,40.449109
"1154","p33",22,176.6,72,"R",80.4,41.2,17,65.1,39.427401,36.930993
"1155","p33",22,176.6,72,"R",80.4,41.2,18,70.8,58.457447,38.964894
"1156","p33",22,176.6,72,"R",80.4,41.2,19,72.2,42.14337,43.163811
"1157","p33",22,176.6,72,"R",80.4,41.2,20,74.3,53.639992,43.397894
"1158","p33",22,176.6,72,"R",80.4,41.2,21,75.1,49.730691,55.66711
"1159","p33",22,176.6,72,"R",80.4,41.2,22,76,58.222049,66.490735
"1160","p33",22,176.6,72,"R",80.4,41.2,23,77.3,49.937323,51.627319
"1161","p33",22,176.6,72,"R",80.4,41.2,24,77.9,51.951829,53.219844
"1162","p33",22,176.6,72,"R",80.4,41.2,25,77.8,60.117353,47.055016
"1163","p33",22,176.6,72,"R",80.4,41.2,26,78.1,NA,NA
"1164","p33",22,176.6,72,"R",80.4,41.2,27,77.1,52.12952,96.851185
"1165","p33",22,176.6,72,"R",80.4,41.2,28,77.1,50.35241,53.190132
"1166","p33",22,176.6,72,"R",80.4,41.2,29,76.9,49.328645,51.353901
"1167","p33",22,176.6,72,"R",80.4,41.2,30,77.2,71.790934,45.089822
"1168","p33",22,176.6,72,"R",80.4,41.2,31,79.4,48.958223,52.673709
"1169","p33",22,176.6,72,"R",80.4,41.2,32,79.1,45.014242,79.129383
"1170","p33",22,176.6,72,"R",80.4,41.2,33,78.8,45.937125,44.611046
"1171","p33",22,176.6,72,"R",80.4,41.2,34,78.8,44.021464,93.776021
"1172","p33",22,176.6,72,"R",80.4,41.2,35,78.8,43.232919,94.990631
"1173","p33",22,176.6,72,"R",80.4,41.2,36,78.4,50.088642,54.994345
"1174","p33",22,176.6,72,"R",80.4,41.2,37,80.4,55.037955,57.75005
"1175","p33",22,176.6,72,"R",80.4,41.2,38,79.8,58.765432,56.321054
"1176","p33",22,176.6,72,"R",80.4,41.2,39,79.8,46.991662,53.206612
"1177","p33",22,176.6,72,"R",80.4,41.2,40,78.8,53.199327,59.318182
"1178","p33",22,176.6,72,"R",80.4,41.2,41,67.8,40.320856,41.668553
"1179","p33",22,176.6,72,"R",80.4,41.2,42,73.9,45.732934,50.347697
"1180","p33",22,176.6,72,"R",80.4,41.2,43,80.4,79.002756,57.510211
"1181","p33",22,176.6,72,"R",80.4,41.2,44,79.9,52.82079,62.797942
"1182","p34",14,136.8,66,"R",72.6,37.8,1,37.8,10.061078,9.60501
"1183","p34",14,136.8,66,"R",72.6,37.8,2,43.9,13.519717,11.29951
"1184","p34",14,136.8,66,"R",72.6,37.8,3,45.3,14.407846,11.472757
"1185","p34",14,136.8,66,"R",72.6,37.8,4,47.1,13.630762,12.546637
"1186","p34",14,136.8,66,"R",72.6,37.8,5,48.6,15.506129,12.794542
"1187","p34",14,136.8,66,"R",72.6,37.8,6,48.6,14.676157,14.074957
"1188","p34",14,136.8,66,"R",72.6,37.8,7,53.1,17.204858,14.731982
"1189","p34",14,136.8,66,"R",72.6,37.8,8,54.3,16.159622,16.254089
"1190","p34",14,136.8,66,"R",72.6,37.8,9,54.7,18.516536,16.747373
"1191","p34",14,136.8,66,"R",72.6,37.8,10,53.8,17.914979,16.316071
"1192","p34",14,136.8,66,"R",72.6,37.8,11,56.6,18.607001,16.816075
"1193","p34",14,136.8,66,"R",72.6,37.8,12,54.7,16.398017,16.415923
"1194","p34",14,136.8,66,"R",72.6,37.8,13,61,20.084516,20.501066
"1195","p34",14,136.8,66,"R",72.6,37.8,14,61.4,29.403847,20.824455
"1196","p34",14,136.8,66,"R",72.6,37.8,15,62.7,21.052485,20.52188
"1197","p34",14,136.8,66,"R",72.6,37.8,16,63.9,20.21862,21.064428
"1198","p34",14,136.8,66,"R",72.6,37.8,17,63.8,69.319101,41.570964
"1199","p34",14,136.8,66,"R",72.6,37.8,18,62.8,20.936672,20.923398
"1200","p34",14,136.8,66,"R",72.6,37.8,19,61.8,22.240116,21.817345
"1201","p34",14,136.8,66,"R",72.6,37.8,20,64.2,19.505228,21.797156
"1202","p34",14,136.8,66,"R",72.6,37.8,21,66.3,22.683671,22.597423
"1203","p34",14,136.8,66,"R",72.6,37.8,22,63.6,30.243391,20.712554
"1204","p34",14,136.8,66,"R",72.6,37.8,23,64,21.130166,21.430822
"1205","p34",14,136.8,66,"R",72.6,37.8,24,64.1,20.614437,22.558909
"1206","p34",14,136.8,66,"R",72.6,37.8,25,65.3,35.905601,22.683389
"1207","p34",14,136.8,66,"R",72.6,37.8,26,65.1,22.809,23.330394
"1208","p34",14,136.8,66,"R",72.6,37.8,27,66.1,28.118236,22.640378
"1209","p34",14,136.8,66,"R",72.6,37.8,28,67.7,32.727688,24.848228
"1210","p34",14,136.8,66,"R",72.6,37.8,29,66.6,22.129244,24.254744
"1211","p34",14,136.8,66,"R",72.6,37.8,30,66.1,36.399966,23.346994
"1212","p34",14,136.8,66,"R",72.6,37.8,31,66.5,22.562191,24.582281
"1213","p34",14,136.8,66,"R",72.6,37.8,32,68.4,43.401463,24.812989
"1214","p34",14,136.8,66,"R",72.6,37.8,33,69,23.685325,25.621552
"1215","p34",14,136.8,66,"R",72.6,37.8,34,71.9,44.726972,28.486307
"1216","p34",14,136.8,66,"R",72.6,37.8,35,71.5,40.777936,28.481514
"1217","p34",14,136.8,66,"R",72.6,37.8,36,72.6,38.817365,29.455746
"1218","p34",14,136.8,66,"R",72.6,37.8,37,72,38.990688,28.880478
"1219","p35",24,181.4,74,"L",80.2,35.9,1,35.9,12.886156,19.019393
"1220","p35",24,181.4,74,"L",80.2,35.9,2,43,18.269871,26.532912
"1221","p35",24,181.4,74,"L",80.2,35.9,3,47.6,23.17662,32.474301
"1222","p35",24,181.4,74,"L",80.2,35.9,4,50.6,24.146967,34.597249
"1223","p35",24,181.4,74,"L",80.2,35.9,5,52.8,26.253003,36.603627
"1224","p35",24,181.4,74,"L",80.2,35.9,6,54.4,26.394376,38.111388
"1225","p35",24,181.4,74,"L",80.2,35.9,7,57.5,28.840542,41.17267
"1226","p35",24,181.4,74,"L",80.2,35.9,8,59.4,31.731155,43.423479
"1227","p35",24,181.4,74,"L",80.2,35.9,9,60.1,33.679953,42.799361
"1228","p35",24,181.4,74,"L",80.2,35.9,10,59.4,33.206627,44.413121
"1229","p35",24,181.4,74,"L",80.2,35.9,11,60.4,32.852386,43.30034
"1230","p35",24,181.4,74,"L",80.2,35.9,12,61.4,35.785862,45.919487
"1231","p35",24,181.4,74,"L",80.2,35.9,13,63.4,36.630575,47.314388
"1232","p35",24,181.4,74,"L",80.2,35.9,14,62.9,36.152395,48.564253
"1233","p35",24,181.4,74,"L",80.2,35.9,15,61.9,38.021175,48.688215
"1234","p35",24,181.4,74,"L",80.2,35.9,16,65,38.835313,48.716176
"1235","p35",24,181.4,74,"L",80.2,35.9,17,64.7,41.186091,51.150696
"1236","p35",24,181.4,74,"L",80.2,35.9,18,64.4,53.621746,63.266225
"1237","p35",24,181.4,74,"L",80.2,35.9,19,66.7,41.759952,56.775212
"1238","p35",24,181.4,74,"L",80.2,35.9,20,66.4,40.373901,52.387284
"1239","p35",24,181.4,74,"L",80.2,35.9,21,68.1,43.696811,62.462109
"1240","p35",24,181.4,74,"L",80.2,35.9,22,65.9,40.119399,45.992525
"1241","p35",24,181.4,74,"L",80.2,35.9,23,67.2,40.656405,57.529754
"1242","p35",24,181.4,74,"L",80.2,35.9,24,68.8,42.493212,76.333046
"1243","p35",24,181.4,74,"L",80.2,35.9,25,70.5,47.17154,57.964481
"1244","p35",24,181.4,74,"L",80.2,35.9,26,71.6,54.832774,108.905289
"1245","p35",24,181.4,74,"L",80.2,35.9,27,70.4,44.575166,69.1189
"1246","p35",24,181.4,74,"L",80.2,35.9,28,74.1,50.386259,62.244671
"1247","p35",24,181.4,74,"L",80.2,35.9,29,73,52.625231,67.734896
"1248","p35",24,181.4,74,"L",80.2,35.9,30,74.1,51.440731,65.077931
"1249","p35",24,181.4,74,"L",80.2,35.9,31,74.8,53.533179,67.356278
"1250","p35",24,181.4,74,"L",80.2,35.9,32,74.5,52.340026,66.84677
"1251","p35",24,181.4,74,"L",80.2,35.9,33,75.1,53.798361,67.931543
"1252","p35",24,181.4,74,"L",80.2,35.9,34,77.2,55.554175,70.833632
"1253","p35",24,181.4,74,"L",80.2,35.9,35,75.4,53.200702,70.070652
"1254","p35",24,181.4,74,"L",80.2,35.9,36,79.1,59.364084,74.490723
"1255","p35",24,181.4,74,"L",80.2,35.9,37,72.8,50.22822,94.4636
"1256","p35",24,181.4,74,"L",80.2,35.9,38,73.4,54.075794,99.451021
"1257","p35",24,181.4,74,"L",80.2,35.9,39,77.4,53.514952,67.166332
"1258","p35",24,181.4,74,"L",80.2,35.9,40,76.9,55.400187,70.469558
"1259","p35",24,181.4,74,"L",80.2,35.9,41,79.7,61.396985,76.287019
"1260","p35",24,181.4,74,"L",80.2,35.9,42,80.2,63.914496,79.049956
